huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Household Income Group,Race Ethnicity
B482450051001021H014,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247393-76X8V352+9HV-2-2-3-2,2.0,2.0,ST00nsi-482247393-76X8V352+9HV-2-2-3-2AP000000,nsi-482247393-76X8V352+9HV-2-2-3-2,1.0,1.0,Port Arthur,-93.948575,29.858478,RES1-1SNB,POINT (-93.948575 29.858478),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H015,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247394-76X8V352+8RJ-4-3-4-3,2.0,2.0,ST00nsi-482247394-76X8V352+8RJ-4-3-4-3AP000000,nsi-482247394-76X8V352+8RJ-4-3-4-3,1.0,1.0,Port Arthur,-93.947987,29.858329,RES1-1SNB,POINT (-93.947987 29.858329),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H016,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247395-76X8V352+8RJ-4-3-4-3,2.0,2.0,ST00nsi-482247395-76X8V352+8RJ-4-3-4-3AP000000,nsi-482247395-76X8V352+8RJ-4-3-4-3,0.0,1.0,Port Arthur,-93.947987,29.858329,COM4,POINT (-93.947987 29.858329),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H008,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247396-76X8V352+8G6-3-3-3-3,2.0,2.0,ST00nsi-482247396-76X8V352+8G6-3-3-3-3AP000000,nsi-482247396-76X8V352+8G6-3-3-3-3,1.0,1.0,Port Arthur,-93.948723,29.858286,RES1-1SNB,POINT (-93.948723 29.858286),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H009,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247397-76X8V352+7QV-2-3-3-3,2.0,2.0,ST00nsi-482247397-76X8V352+7QV-2-3-3-3AP000000,nsi-482247397-76X8V352+7QV-2-3-3-3,1.0,1.0,Port Arthur,-93.94807,29.858232,RES1-1SNB,POINT (-93.94807 29.858232),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H010,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247398-76X8V352+6C6-3-3-3-2,2.0,2.0,ST00nsi-482247398-76X8V352+6C6-3-3-3-2AP000000,nsi-482247398-76X8V352+6C6-3-3-3-2,1.0,1.0,Port Arthur,-93.948972,29.858035,RES1-1SNB,POINT (-93.948972 29.858035),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H003,482450051001021,482450051001021,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,24086.0,0.0,B482450051001021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247399-76X8V352+59P-3-2-3-3,1.0,1.0,ST00nsi-482247399-76X8V352+59P-3-2-3-3AP000000,nsi-482247399-76X8V352+59P-3-2-3-3,1.0,1.0,Port Arthur,-93.949059,29.857955,RES1-1SNB,POINT (-93.949059 29.857955),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051001021H018,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247400-76X8V352+5MQ-2-2-3-3,2.0,2.0,ST00nsi-482247400-76X8V352+5MQ-2-2-3-3AP000000,nsi-482247400-76X8V352+5MQ-2-2-3-3,1.0,1.0,Port Arthur,-93.948276,29.857959,RES1-1SNB,POINT (-93.948276 29.857959),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H019,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247401-76X8V352+5J5-3-3-3-3,2.0,2.0,ST00nsi-482247401-76X8V352+5J5-3-3-3-3AP000000,nsi-482247401-76X8V352+5J5-3-3-3-3,1.0,1.0,Port Arthur,-93.948395,29.857898,RES1-1SNB,POINT (-93.948395 29.857898),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H001,482450051001021,482450051001021,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,31888.0,0.0,B482450051001021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247402-76X8V352+4JF-3-3-3-3,1.0,1.0,ST00nsi-482247402-76X8V352+4JF-3-3-3-3AP000000,nsi-482247402-76X8V352+4JF-3-3-3-3,1.0,1.0,Port Arthur,-93.948451,29.857803,RES1-1SNB,POINT (-93.948451 29.857803),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001021H005,482450051001021,482450051001021,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,17478.0,0.0,B482450051001021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247403-76X8V352+486-2-2-2-2,1.0,1.0,ST00nsi-482247403-76X8V352+486-2-2-2-2AP000000,nsi-482247403-76X8V352+486-2-2-2-2,1.0,1.0,Port Arthur,-93.949225,29.85779,RES1-1SNB,POINT (-93.949225 29.85779),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482247404-76X8V352+3HQ-3-2-3-3,,,,,,RES1-1SNB,POINT (-93.948524 29.857715),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H013,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247405-76X8V352+3H2-2-3-3-2,2.0,2.0,ST00nsi-482247405-76X8V352+3H2-2-3-3-2AP000000,nsi-482247405-76X8V352+3H2-2-3-3-2,1.0,1.0,Port Arthur,-93.948602,29.85763,RES1-1SNB,POINT (-93.948602 29.85763),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H004,482450051001021,482450051001021,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,21249.0,0.0,B482450051001021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247406-76X8V352+27J-3-4-3-3,1.0,1.0,ST00nsi-482247406-76X8V352+27J-3-4-3-3AP000000,nsi-482247406-76X8V352+27J-3-4-3-3,1.0,1.0,Port Arthur,-93.949357,29.857593,RES1-1SNB,POINT (-93.949357 29.857593),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051001021H020,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247407-76X8V352+2G8-3-2-2-3,2.0,2.0,ST00nsi-482247407-76X8V352+2G8-3-2-2-3AP000000,nsi-482247407-76X8V352+2G8-3-2-2-3,1.0,1.0,Port Arthur,-93.948687,29.85755,RES1-1SNB,POINT (-93.948687 29.85755),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H002,482450051001021,482450051001021,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,30052.0,0.0,B482450051001021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247408-76X8V352+263-3-3-2-3,1.0,1.0,ST00nsi-482247408-76X8V352+263-3-3-2-3AP000000,nsi-482247408-76X8V352+263-3-3-2-3,1.0,1.0,Port Arthur,-93.949447,29.85752,RES1-2SNB,POINT (-93.949447 29.85752),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482247409-76X8V342+XGC-3-2-2-2,,,,,,RES1-1SNB,POINT (-93.948744 29.85745),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H021,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247410-76X8V342+X59-3-2-4-3,2.0,2.0,ST00nsi-482247410-76X8V342+X59-3-2-4-3AP000000,nsi-482247410-76X8V342+X59-3-2-4-3,1.0,1.0,Port Arthur,-93.949528,29.857404,RES1-1SNB,POINT (-93.949528 29.857404),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H012,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247411-76X8V342+XF3-2-2-3-3,2.0,2.0,ST00nsi-482247411-76X8V342+XF3-2-2-3-3AP000000,nsi-482247411-76X8V342+XF3-2-2-3-3,1.0,1.0,Port Arthur,-93.948841,29.857381,RES1-1SNB,POINT (-93.948841 29.857381),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H017,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247412-76X8V342+WCF-3-4-3-3,2.0,2.0,ST00nsi-482247412-76X8V342+WCF-3-4-3-3AP000000,nsi-482247412-76X8V342+WCF-3-4-3-3,1.0,1.0,Port Arthur,-93.948942,29.857311,RES1-1SNB,POINT (-93.948942 29.857311),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H011,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247413-76X8V342+V8J-2-2-3-2,2.0,2.0,ST00nsi-482247413-76X8V342+V8J-2-2-3-2AP000000,nsi-482247413-76X8V342+V8J-2-2-3-2,1.0,1.0,Port Arthur,-93.949233,29.857208,RES1-1SNB,POINT (-93.949233 29.857208),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482247414-76X8V342+V9Q-2-3-3-3,,,,,,RES1-1SNB,POINT (-93.949021 29.857201),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001021H007,482450051001021,482450051001021,482450051001,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051001021,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247415-76X8V342+R9V-3-2-3-2,2.0,2.0,ST00nsi-482247415-76X8V342+R9V-3-2-3-2AP000000,nsi-482247415-76X8V342+R9V-3-2-3-2,1.0,1.0,Port Arthur,-93.949081,29.857106,RES1-1SNB,POINT (-93.949081 29.857106),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H001,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,115058.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247491-76X8V352+C9X-2-2-2-2,1.0,1.0,ST00nsi-482247491-76X8V352+C9X-2-2-2-2AP000000,nsi-482247491-76X8V352+C9X-2-2-2-2,1.0,1.0,Port Arthur,-93.949009,29.858617,RES1-1SNB,POINT (-93.949009 29.858617),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450051001025H006,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,29677.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247492-76X8V352+J92-3-3-3-3,1.0,1.0,ST00nsi-482247492-76X8V352+J92-3-3-3-3AP000000,nsi-482247492-76X8V352+J92-3-3-3-3,1.0,1.0,Port Arthur,-93.949111,29.859017,RES1-2SNB,POINT (-93.949111 29.859017),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001025H003,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,15098.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247493-76X8V352+H6X-3-3-4-4,1.0,1.0,ST00nsi-482247493-76X8V352+H6X-3-3-4-4AP000000,nsi-482247493-76X8V352+H6X-3-3-4-4,1.0,1.0,Port Arthur,-93.949402,29.858979,RES1-1SNB,POINT (-93.949402 29.858979),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051001025H017,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247494-76X8V352+HF7-3-3-3-2,2.0,2.0,ST00nsi-482247494-76X8V352+HF7-3-3-3-2AP000000,nsi-482247494-76X8V352+HF7-3-3-3-2,1.0,1.0,Port Arthur,-93.948815,29.858922,RES1-1SNB,POINT (-93.948815 29.858922),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H015,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247495-76X8V352+H54-2-2-3-3,2.0,2.0,ST00nsi-482247495-76X8V352+H54-2-2-3-3AP000000,nsi-482247495-76X8V352+H54-2-2-3-3,1.0,1.0,Port Arthur,-93.949562,29.858878,RES1-1SNB,POINT (-93.949562 29.858878),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H014,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247496-76X8V352+F4M-2-3-3-3,2.0,2.0,ST00nsi-482247496-76X8V352+F4M-2-3-3-3AP000000,nsi-482247496-76X8V352+F4M-2-3-3-3,1.0,1.0,Port Arthur,-93.949704,29.8587,RES1-1SNB,POINT (-93.949704 29.8587),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H013,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247497-76X8V352+C3Q-3-3-3-3,2.0,2.0,ST00nsi-482247497-76X8V352+C3Q-3-3-3-3AP000000,nsi-482247497-76X8V352+C3Q-3-3-3-3,1.0,1.0,Port Arthur,-93.949761,29.85859,RES1-1SNB,POINT (-93.949761 29.85859),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H009,482450051001025,482450051001025,482450051001,48245005100,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,52158.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247498-76X8V352+C97-3-3-3-2,1.0,1.0,ST00nsi-482247498-76X8V352+C97-3-3-3-2AP000000,nsi-482247498-76X8V352+C97-3-3-3-2,1.0,1.0,Port Arthur,-93.949068,29.858534,RES1-1SNB,POINT (-93.949068 29.858534),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001025H005,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,30703.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247499-76X8V352+98P-3-3-2-3,1.0,1.0,ST00nsi-482247499-76X8V352+98P-3-3-2-3AP000000,nsi-482247499-76X8V352+98P-3-3-2-3,1.0,1.0,Port Arthur,-93.949165,29.858465,RES1-1SNB,POINT (-93.949165 29.858465),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001025H012,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247500-76X8V352+975-3-3-3-3,2.0,2.0,ST00nsi-482247500-76X8V352+975-3-3-3-3AP000000,nsi-482247500-76X8V352+975-3-3-3-3,1.0,1.0,Port Arthur,-93.949262,29.858386,RES1-1SNB,POINT (-93.949262 29.858386),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H008,482450051001025,482450051001025,482450051001,48245005100,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5595.0,1.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247501-76X8V352+877-2-2-2-1,1.0,1.0,ST00nsi-482247501-76X8V352+877-2-2-2-1AP000000,nsi-482247501-76X8V352+877-2-2-2-1,1.0,1.0,Port Arthur,-93.949316,29.858281,RES1-2SNB,POINT (-93.949316 29.858281),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001025H011,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247502-76X8V352+66R-4-3-3-3,2.0,2.0,ST00nsi-482247502-76X8V352+66R-4-3-3-3AP000000,nsi-482247502-76X8V352+66R-4-3-3-3,1.0,1.0,Port Arthur,-93.949491,29.858125,RES1-1SNB,POINT (-93.949491 29.858125),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H016,482450051001025,482450051001025,482450051001,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247503-76X8V25X+6VQ-3-3-3-2,2.0,2.0,ST00nsi-482247503-76X8V25X+6VQ-3-3-3-2AP000000,nsi-482247503-76X8V25X+6VQ-3-3-3-2,1.0,1.0,Port Arthur,-93.950253,29.858095,RES1-1SNB,POINT (-93.950253 29.858095),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001025H010,482450051001025,482450051001025,482450051001,48245005100,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,58655.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247504-76X8V352+658-2-2-3-3,1.0,1.0,ST00nsi-482247504-76X8V352+658-2-2-3-3AP000000,nsi-482247504-76X8V352+658-2-2-3-3,1.0,1.0,Port Arthur,-93.949562,29.858031,RES1-1SNB,POINT (-93.949562 29.858031),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051001025H004,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,23108.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247505-76X8V352+54H-3-3-2-3,1.0,1.0,ST00nsi-482247505-76X8V352+54H-3-3-2-3AP000000,nsi-482247505-76X8V352+54H-3-3-2-3,1.0,1.0,Port Arthur,-93.949644,29.85795,RES1-1SNB,POINT (-93.949644 29.85795),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051001025H002,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,18502.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247506-76X8V352+422-2-2-1-1,1.0,1.0,ST00nsi-482247506-76X8V352+422-2-2-1-1AP000000,nsi-482247506-76X8V352+422-2-2-1-1,1.0,1.0,Port Arthur,-93.949969,29.857774,RES1-1SNB,POINT (-93.949969 29.857774),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051001025H007,482450051001025,482450051001025,482450051001,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,16088.0,0.0,B482450051001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247507-76X8V352+53V-3-3-2-2,1.0,1.0,ST00nsi-482247507-76X8V352+53V-3-3-2-2AP000000,nsi-482247507-76X8V352+53V-3-3-2-2,1.0,1.0,Port Arthur,-93.949816,29.857997,RES1-1SNB,POINT (-93.949816 29.857997),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051002017H013,482450051002017,482450051002017,482450051002,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051002017,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247508-76X8V382+X7F-3-2-3-3,2.0,2.0,ST00nsi-482247508-76X8V382+X7F-3-2-3-3AP000000,nsi-482247508-76X8V382+X7F-3-2-3-3,1.0,1.0,Port Arthur,-93.949333,29.867432,RES1-1SNB,POINT (-93.949333 29.867432),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002017H008,482450051002017,482450051002017,482450051002,48245005100,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,21231.0,1.0,B482450051002017,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247509-76X8V392+85X-2-2-3-3,1.0,1.0,ST00nsi-482247509-76X8V392+85X-2-2-3-3AP000000,nsi-482247509-76X8V392+85X-2-2-3-3,1.0,1.0,Port Arthur,-93.949523,29.868352,RES1-1SNB,POINT (-93.949523 29.868352),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051002017H004,482450051002017,482450051002017,482450051002,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,66511.0,0.0,B482450051002017,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482247510-76X8V392+77R-3-2-3-3,1.0,1.0,ST00nsi-482247510-76X8V392+77R-3-2-3-3AP000000,nsi-482247510-76X8V392+77R-3-2-3-3,1.0,1.0,Port Arthur,-93.949363,29.868235,RES1-1SNB,POINT (-93.949363 29.868235),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002017H015,482450051002017,482450051002017,482450051002,48245005100,48245.0,0.0,,,,,5.0,0.0,0.0,0.0,,,B482450051002017,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247511-76X8V392+778-3-3-3-2,2.0,2.0,ST00nsi-482247511-76X8V392+778-3-3-3-2AP000000,nsi-482247511-76X8V392+778-3-3-3-2,1.0,1.0,Port Arthur,-93.949284,29.868162,RES1-1SNB,POINT (-93.949284 29.868162),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002017H009,482450051002017,482450051002017,482450051002,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051002017,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247512-76X8V392+68V-3-3-3-2,2.0,2.0,ST00nsi-482247512-76X8V392+68V-3-3-3-2AP000000,nsi-482247512-76X8V392+68V-3-3-3-2,1.0,1.0,Port Arthur,-93.949197,29.868111,RES1-1SNB,POINT (-93.949197 29.868111),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002017H012,482450051002017,482450051002017,482450051002,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051002017,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247513-76X8V392+42V-4-3-3-4,2.0,2.0,ST00nsi-482247513-76X8V392+42V-4-3-3-4AP000000,nsi-482247513-76X8V392+42V-4-3-3-4,1.0,1.0,Port Arthur,-93.949966,29.867872,RES1-1SNB,POINT (-93.949966 29.867872),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002017H002,482450051002017,482450051002017,482450051002,48245005100,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,52436.0,0.0,B482450051002017,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247514-76X8V392+436-4-4-3-3,1.0,1.0,ST00nsi-482247514-76X8V392+436-4-4-3-3AP000000,nsi-482247514-76X8V392+436-4-4-3-3,1.0,1.0,Port Arthur,-93.94985,29.867795,RES1-1SNB,POINT (-93.94985 29.867795),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002017H010,482450051002017,482450051002017,482450051002,48245005100,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450051002017,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482247515-76X8V392+33H-3-3-3-2,2.0,2.0,ST00nsi-482247515-76X8V392+33H-3-3-3-2AP000000,nsi-482247515-76X8V392+33H-3-3-3-2,1.0,1.0,Port Arthur,-93.949752,29.867681,RES1-1SNB,POINT (-93.949752 29.867681),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002017H003,482450051002017,482450051002017,482450051002,48245005100,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,73497.0,0.0,B482450051002017,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482247516-76X8V392+2JJ-4-3-3-3,1.0,1.0,ST00nsi-482247516-76X8V392+2JJ-4-3-3-3AP000000,nsi-482247516-76X8V392+2JJ-4-3-3-3,1.0,1.0,Port Arthur,-93.948485,29.867598,RES1-1SNB,POINT (-93.948485 29.867598),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
